Fecha,Período,Región,Estado,Laboratorio,Lineajes relevantes,Cantidad
2022-03-01,Mar 2022,Norte,Acre,FIOCRUZ,BA.1.* (Omicron),1
2022-03-01,Mar 2022,Norte,Acre,Otros,BA.1.* (Omicron),8
2022-03-01,Mar 2022,Norte,Amazonas,FIOCRUZ,BA.1.* (Omicron),1
2022-03-01,Mar 2022,Norte,Amazonas,Otros,BA.1.* (Omicron),23
2022-03-01,Mar 2022,Norte,Pará,Otros,BA.1.* (Omicron),18
2022-03-01,Mar 2022,Norte,Pará,Otros,BA.2.* (Omicron),1
2022-03-01,Mar 2022,Norte,Rondônia,FIOCRUZ,B.1.617.2+AY.* (Delta),1
2022-03-01,Mar 2022,Norte,Rondônia,FIOCRUZ,BA.1.* (Omicron),76
2022-03-01,Mar 2022,Norte,Rondônia,Otros,BA.1.* (Omicron),49
2022-03-01,Mar 2022,Norte,Rondônia,Otros,Otras,1
2022-03-01,Mar 2022,Norte,Tocantins,FIOCRUZ,BA.1.* (Omicron),8
2022-03-01,Mar 2022,Norte,Tocantins,Otros,BA.1.* (Omicron),128
2022-03-01,Mar 2022,Norte,Tocantins,Otros,BA.2.* (Omicron),1
2022-03-01,Mar 2022,Sureste,Espírito Santo,Otros,BA.1.* (Omicron),28
2022-03-01,Mar 2022,Sureste,Espírito Santo,Otros,BA.2.* (Omicron),7
2022-03-01,Mar 2022,Sureste,Minas Gerais,FIOCRUZ,BA.1.* (Omicron),70
2022-03-01,Mar 2022,Sureste,Minas Gerais,FIOCRUZ,BA.2.* (Omicron),17
2022-03-01,Mar 2022,Sureste,Minas Gerais,Otros,B.1.1.7 (Alfa),1
2022-03-01,Mar 2022,Sureste,Minas Gerais,Otros,BA.1.* (Omicron),135
2022-03-01,Mar 2022,Sureste,Minas Gerais,Otros,BA.2.* (Omicron),25
2022-03-01,Mar 2022,Sureste,Rio de Eneeiro,FIOCRUZ,BA.1.* (Omicron),12
2022-03-01,Mar 2022,Sureste,Rio de Eneeiro,Otros,BA.1.* (Omicron),169
2022-03-01,Mar 2022,Sureste,Rio de Eneeiro,Otros,BA.2.* (Omicron),44
2022-03-01,Mar 2022,Sureste,São Paulo,FIOCRUZ,BA.1.* (Omicron),3
2022-03-01,Mar 2022,Sureste,São Paulo,Otros,B.1.617.2+AY.* (Delta),3
2022-03-01,Mar 2022,Sureste,São Paulo,Otros,BA.1.* (Omicron),1740
2022-03-01,Mar 2022,Sureste,São Paulo,Otros,BA.2.* (Omicron),273
2022-03-01,Mar 2022,Sureste,São Paulo,Otros,Otras,8
2022-03-01,Mar 2022,Sur,Paraná,FIOCRUZ,BA.1.* (Omicron),301
2022-03-01,Mar 2022,Sur,Paraná,FIOCRUZ,BA.2.* (Omicron),48
2022-03-01,Mar 2022,Sur,Paraná,Otros,BA.1.* (Omicron),364
2022-03-01,Mar 2022,Sur,Paraná,Otros,BA.2.* (Omicron),98
2022-03-01,Mar 2022,Sur,Paraná,Otros,Otras,2
2022-03-01,Mar 2022,Sur,Rio Grande do Sul,FIOCRUZ,BA.1.* (Omicron),157
2022-03-01,Mar 2022,Sur,Rio Grande do Sul,FIOCRUZ,BA.2.* (Omicron),8
2022-03-01,Mar 2022,Sur,Rio Grande do Sul,FIOCRUZ,BA.4.* (Omicron),1
2022-03-01,Mar 2022,Sur,Rio Grande do Sul,FIOCRUZ,Otras,1
2022-03-01,Mar 2022,Sur,Rio Grande do Sul,Otros,BA.1.* (Omicron),137
2022-03-01,Mar 2022,Sur,Rio Grande do Sul,Otros,BA.2.* (Omicron),21
2022-03-01,Mar 2022,Sur,Rio Grande do Sul,Otros,Otras,3
2022-03-01,Mar 2022,Sur,Santa Catarina,FIOCRUZ,BA.1.* (Omicron),84
2022-03-01,Mar 2022,Sur,Santa Catarina,FIOCRUZ,BA.2.* (Omicron),30
2022-03-01,Mar 2022,Sur,Santa Catarina,Otros,BA.1.* (Omicron),309
2022-03-01,Mar 2022,Sur,Santa Catarina,Otros,BA.2.* (Omicron),223
2022-03-01,Mar 2022,Sur,Santa Catarina,Otros,Otras,2
2022-04-01,Abr 2022,Centro-oeste,Distrito Federal,Otros,BA.1.* (Omicron),28
2022-04-01,Abr 2022,Centro-oeste,Distrito Federal,Otros,BA.2.* (Omicron),18
2022-04-01,Abr 2022,Centro-oeste,Goiás,Otros,BA.1.* (Omicron),82
2022-04-01,Abr 2022,Centro-oeste,Goiás,Otros,BA.2.* (Omicron),102
2022-04-01,Abr 2022,Centro-oeste,Goiás,Otros,Otras,2
2022-04-01,Abr 2022,Centro-oeste,Mato Grosso,Otros,BA.1.* (Omicron),2
2022-04-01,Abr 2022,Centro-oeste,Mato Grosso,Otros,BA.2.* (Omicron),1
2022-04-01,Abr 2022,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,BA.2.* (Omicron),1
2022-04-01,Abr 2022,Centro-oeste,Mato Grosso do Sul,Otros,BA.1.* (Omicron),16
2022-04-01,Abr 2022,Centro-oeste,Mato Grosso do Sul,Otros,BA.2.* (Omicron),31
2022-04-01,Abr 2022,Centro-oeste,Mato Grosso do Sul,Otros,Otras,2
2022-04-01,Abr 2022,Noreste,Alagoas,Otros,BA.1.* (Omicron),1
2022-04-01,Abr 2022,Noreste,Alagoas,Otros,BA.2.* (Omicron),2
2022-04-01,Abr 2022,Noreste,Bahia,FIOCRUZ,BA.1.* (Omicron),3
2022-04-01,Abr 2022,Noreste,Bahia,FIOCRUZ,BA.2.* (Omicron),3
2022-04-01,Abr 2022,Noreste,Bahia,Otros,BA.1.* (Omicron),6
2022-04-01,Abr 2022,Noreste,Bahia,Otros,BA.2.* (Omicron),11
2022-04-01,Abr 2022,Noreste,Bahia,Otros,Otras,1
2022-04-01,Abr 2022,Noreste,Ceará,FIOCRUZ,BA.1.* (Omicron),4
2022-04-01,Abr 2022,Noreste,Ceará,FIOCRUZ,BA.2.* (Omicron),1
2022-04-01,Abr 2022,Noreste,Ceará,Otros,BA.2.* (Omicron),2
2022-04-01,Abr 2022,Noreste,Maranhão,Otros,BA.1.* (Omicron),1
2022-04-01,Abr 2022,Noreste,Maranhão,Otros,BA.2.* (Omicron),1
2022-04-01,Abr 2022,Noreste,Paraíba,Otros,BA.1.* (Omicron),1
2022-04-01,Abr 2022,Noreste,Paraíba,Otros,BA.2.* (Omicron),12
2022-04-01,Abr 2022,Noreste,Pernambuco,FIOCRUZ,BA.1.* (Omicron),11
2022-04-01,Abr 2022,Noreste,Pernambuco,FIOCRUZ,BA.2.* (Omicron),22
2022-04-01,Abr 2022,Noreste,Pernambuco,Otros,BA.1.* (Omicron),1
2022-04-01,Abr 2022,Noreste,Pernambuco,Otros,BA.2.* (Omicron),42
2022-04-01,Abr 2022,Noreste,Pernambuco,Otros,BA.4.* (Omicron),9
2022-04-01,Abr 2022,Noreste,Piauí,FIOCRUZ,BA.1.* (Omicron),4
2022-04-01,Abr 2022,Noreste,Piauí,FIOCRUZ,BA.4.* (Omicron),1
2022-04-01,Abr 2022,Noreste,Rio Grande do Norte,Otros,B.1.617.2+AY.* (Delta),1
2022-04-01,Abr 2022,Noreste,Rio Grande do Norte,Otros,BA.1.* (Omicron),4
2022-04-01,Abr 2022,Noreste,Rio Grande do Norte,Otros,BA.2.* (Omicron),26
2022-04-01,Abr 2022,Norte,Amazonas,Otros,B.1.617.2+AY.* (Delta),2
2022-04-01,Abr 2022,Norte,Amazonas,Otros,BA.1.* (Omicron),3
2022-04-01,Abr 2022,Norte,Amazonas,Otros,BA.2.* (Omicron),4
2022-04-01,Abr 2022,Norte,Pará,Otros,BA.1.* (Omicron),5
2022-04-01,Abr 2022,Norte,Pará,Otros,BA.2.* (Omicron),2
2022-04-01,Abr 2022,Norte,Rondônia,FIOCRUZ,BA.1.* (Omicron),2
2022-04-01,Abr 2022,Norte,Rondônia,FIOCRUZ,BA.2.* (Omicron),3
2022-04-01,Abr 2022,Norte,Rondônia,Otros,BA.1.* (Omicron),3
2022-04-01,Abr 2022,Norte,Rondônia,Otros,BA.2.* (Omicron),2
2022-04-01,Abr 2022,Norte,Rondônia,Otros,Otras,1
2022-04-01,Abr 2022,Norte,Tocantins,Otros,BA.1.* (Omicron),1
2022-04-01,Abr 2022,Norte,Tocantins,Otros,BA.2.* (Omicron),1
2022-04-01,Abr 2022,Sureste,Espírito Santo,Otros,BA.1.* (Omicron),11
2022-04-01,Abr 2022,Sureste,Espírito Santo,Otros,BA.2.* (Omicron),15
2022-04-01,Abr 2022,Sureste,Espírito Santo,Otros,Otras,2
2022-04-01,Abr 2022,Sureste,Minas Gerais,FIOCRUZ,BA.1.* (Omicron),2
2022-04-01,Abr 2022,Sureste,Minas Gerais,FIOCRUZ,BA.2.* (Omicron),7
2022-04-01,Abr 2022,Sureste,Minas Gerais,Otros,BA.1.* (Omicron),30
2022-04-01,Abr 2022,Sureste,Minas Gerais,Otros,BA.2.* (Omicron),153
2022-04-01,Abr 2022,Sureste,Minas Gerais,Otros,Otras,3
2022-04-01,Abr 2022,Sureste,Rio de Eneeiro,FIOCRUZ,BA.1.* (Omicron),5
2022-04-01,Abr 2022,Sureste,Rio de Eneeiro,FIOCRUZ,BA.2.* (Omicron),9
2022-04-01,Abr 2022,Sureste,Rio de Eneeiro,Otros,BA.1.* (Omicron),32
2022-04-01,Abr 2022,Sureste,Rio de Eneeiro,Otros,BA.2.* (Omicron),138
2022-04-01,Abr 2022,Sureste,São Paulo,FIOCRUZ,BA.1.* (Omicron),1
2022-04-01,Abr 2022,Sureste,São Paulo,FIOCRUZ,BA.2.* (Omicron),31
2022-04-01,Abr 2022,Sureste,São Paulo,Otros,BA.1.* (Omicron),205
2022-04-01,Abr 2022,Sureste,São Paulo,Otros,BA.2.* (Omicron),829
2022-04-01,Abr 2022,Sureste,São Paulo,Otros,Otras,8
2022-04-01,Abr 2022,Sur,Paraná,FIOCRUZ,BA.1.* (Omicron),15
2022-04-01,Abr 2022,Sur,Paraná,FIOCRUZ,BA.2.* (Omicron),88
2022-04-01,Abr 2022,Sur,Paraná,Otros,BA.1.* (Omicron),63
2022-04-01,Abr 2022,Sur,Paraná,Otros,BA.2.* (Omicron),214
2022-04-01,Abr 2022,Sur,Paraná,Otros,Otras,6
2022-04-01,Abr 2022,Sur,Rio Grande do Sul,FIOCRUZ,BA.1.* (Omicron),11
2022-04-01,Abr 2022,Sur,Rio Grande do Sul,FIOCRUZ,BA.2.* (Omicron),36
2022-04-01,Abr 2022,Sur,Rio Grande do Sul,FIOCRUZ,Otras,8
2022-04-01,Abr 2022,Sur,Rio Grande do Sul,Otros,BA.1.* (Omicron),50
2022-04-01,Abr 2022,Sur,Rio Grande do Sul,Otros,BA.2.* (Omicron),52
2022-04-01,Abr 2022,Sur,Rio Grande do Sul,Otros,Otras,9
2022-04-01,Abr 2022,Sur,Santa Catarina,FIOCRUZ,BA.1.* (Omicron),22
2022-04-01,Abr 2022,Sur,Santa Catarina,FIOCRUZ,BA.2.* (Omicron),198
2022-04-01,Abr 2022,Sur,Santa Catarina,Otros,BA.1.* (Omicron),29
2022-04-01,Abr 2022,Sur,Santa Catarina,Otros,BA.2.* (Omicron),201
2022-04-01,Abr 2022,Sur,Santa Catarina,Otros,BA.5.* (Omicron),1
2022-04-01,Abr 2022,Sur,Santa Catarina,Otros,Otras,2
2022-05-01,May 2022,Centro-oeste,Distrito Federal,Otros,BA.1.* (Omicron),26
2022-05-01,May 2022,Centro-oeste,Distrito Federal,Otros,BA.2.* (Omicron),194
2022-05-01,May 2022,Centro-oeste,Distrito Federal,Otros,BA.4.* (Omicron),3
2022-05-01,May 2022,Centro-oeste,Distrito Federal,Otros,BA.5.* (Omicron),23
2022-05-01,May 2022,Centro-oeste,Distrito Federal,Otros,Otras,4
2022-05-01,May 2022,Centro-oeste,Goiás,FIOCRUZ,BA.2.* (Omicron),27
2022-05-01,May 2022,Centro-oeste,Goiás,FIOCRUZ,BA.5.* (Omicron),3
2022-05-01,May 2022,Centro-oeste,Goiás,Otros,BA.1.* (Omicron),16
2022-05-01,May 2022,Centro-oeste,Goiás,Otros,BA.2.* (Omicron),502
2022-05-01,May 2022,Centro-oeste,Goiás,Otros,BA.4.* (Omicron),6
2022-05-01,May 2022,Centro-oeste,Goiás,Otros,BA.5.* (Omicron),14
2022-05-01,May 2022,Centro-oeste,Goiás,Otros,Otras,4
2022-05-01,May 2022,Centro-oeste,Mato Grosso,FIOCRUZ,BA.2.* (Omicron),1
2022-05-01,May 2022,Centro-oeste,Mato Grosso,Otros,BA.1.* (Omicron),8
2022-05-01,May 2022,Centro-oeste,Mato Grosso,Otros,BA.2.* (Omicron),6
2022-05-01,May 2022,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,BA.2.* (Omicron),7
2022-05-01,May 2022,Centro-oeste,Mato Grosso do Sul,Otros,BA.1.* (Omicron),9
2022-05-01,May 2022,Centro-oeste,Mato Grosso do Sul,Otros,BA.2.* (Omicron),151
2022-05-01,May 2022,Centro-oeste,Mato Grosso do Sul,Otros,BA.5.* (Omicron),1
2022-05-01,May 2022,Centro-oeste,Mato Grosso do Sul,Otros,Otras,4
2022-05-01,May 2022,Noreste,Alagoas,Otros,BA.2.* (Omicron),8
2022-05-01,May 2022,Noreste,Alagoas,Otros,BA.4.* (Omicron),1
2022-05-01,May 2022,Noreste,Alagoas,Otros,Otras,2
2022-05-01,May 2022,Noreste,Bahia,FIOCRUZ,BA.1.* (Omicron),469
2022-05-01,May 2022,Noreste,Bahia,FIOCRUZ,BA.2.* (Omicron),22
2022-05-01,May 2022,Noreste,Bahia,FIOCRUZ,BA.4.* (Omicron),1
2022-05-01,May 2022,Noreste,Bahia,FIOCRUZ,BA.5.* (Omicron),18
2022-05-01,May 2022,Noreste,Bahia,Otros,BA.2.* (Omicron),14
2022-05-01,May 2022,Noreste,Bahia,Otros,BA.4.* (Omicron),1
2022-05-01,May 2022,Noreste,Bahia,Otros,BA.5.* (Omicron),1
2022-05-01,May 2022,Noreste,Ceará,FIOCRUZ,BA.1.* (Omicron),6
2022-05-01,May 2022,Noreste,Ceará,FIOCRUZ,BA.2.* (Omicron),20
2022-05-01,May 2022,Noreste,Ceará,FIOCRUZ,BA.5.* (Omicron),1
2022-05-01,May 2022,Noreste,Ceará,Otros,BA.2.* (Omicron),12
2022-05-01,May 2022,Noreste,Ceará,Otros,BA.4.* (Omicron),2
2022-05-01,May 2022,Noreste,Ceará,Otros,BA.5.* (Omicron),1
2022-05-01,May 2022,Noreste,Maranhão,FIOCRUZ,BA.2.* (Omicron),10
2022-05-01,May 2022,Noreste,Maranhão,Otros,BA.2.* (Omicron),9
2022-05-01,May 2022,Noreste,Paraíba,Otros,BA.1.* (Omicron),1
2022-05-01,May 2022,Noreste,Paraíba,Otros,BA.2.* (Omicron),35
2022-05-01,May 2022,Noreste,Paraíba,Otros,BA.5.* (Omicron),2
2022-05-01,May 2022,Noreste,Pernambuco,FIOCRUZ,BA.1.* (Omicron),6
2022-05-01,May 2022,Noreste,Pernambuco,FIOCRUZ,BA.2.* (Omicron),187
2022-05-01,May 2022,Noreste,Pernambuco,FIOCRUZ,BA.4.* (Omicron),31
2022-05-01,May 2022,Noreste,Pernambuco,FIOCRUZ,BA.5.* (Omicron),6
2022-05-01,May 2022,Noreste,Pernambuco,FIOCRUZ,Otras,2
2022-05-01,May 2022,Noreste,Pernambuco,Otros,BA.1.* (Omicron),2
2022-05-01,May 2022,Noreste,Pernambuco,Otros,BA.2.* (Omicron),154
2022-05-01,May 2022,Noreste,Pernambuco,Otros,BA.4.* (Omicron),59
2022-05-01,May 2022,Noreste,Pernambuco,Otros,BA.5.* (Omicron),15
2022-05-01,May 2022,Noreste,Pernambuco,Otros,Otras,4
2022-05-01,May 2022,Noreste,Piauí,FIOCRUZ,BA.1.* (Omicron),1
2022-05-01,May 2022,Noreste,Piauí,FIOCRUZ,BA.4.* (Omicron),1
2022-05-01,May 2022,Noreste,Piauí,FIOCRUZ,BA.5.* (Omicron),1
2022-05-01,May 2022,Noreste,Piauí,Otros,BA.2.* (Omicron),2
2022-05-01,May 2022,Noreste,Rio Grande do Norte,Otros,BA.2.* (Omicron),104
2022-05-01,May 2022,Noreste,Rio Grande do Norte,Otros,BA.4.* (Omicron),1
2022-05-01,May 2022,Noreste,Rio Grande do Norte,Otros,BA.5.* (Omicron),2
2022-05-01,May 2022,Noreste,Rio Grande do Norte,Otros,Otras,1
2022-05-01,May 2022,Noreste,Sergipe,Otros,BA.2.* (Omicron),7
2022-05-01,May 2022,Norte,Amazonas,FIOCRUZ,BA.1.* (Omicron),1
2022-05-01,May 2022,Norte,Amazonas,FIOCRUZ,BA.2.* (Omicron),9
2022-05-01,May 2022,Norte,Amazonas,Otros,BA.2.* (Omicron),1
2022-05-01,May 2022,Norte,Amazonas,Otros,BA.5.* (Omicron),3
2022-05-01,May 2022,Norte,Pará,Otros,BA.1.* (Omicron),1
2022-05-01,May 2022,Norte,Pará,Otros,BA.2.* (Omicron),8
2022-05-01,May 2022,Norte,Pará,Otros,BA.4.* (Omicron),1
2022-05-01,May 2022,Norte,Pará,Otros,BA.5.* (Omicron),16
2022-05-01,May 2022,Norte,Pará,Otros,Otras,2
2022-05-01,May 2022,Norte,Rondônia,FIOCRUZ,BA.1.* (Omicron),2
2022-05-01,May 2022,Norte,Rondônia,FIOCRUZ,BA.2.* (Omicron),1
2022-05-01,May 2022,Norte,Rondônia,Otros,BA.1.* (Omicron),2
2022-05-01,May 2022,Norte,Rondônia,Otros,BA.2.* (Omicron),14
2022-05-01,May 2022,Norte,Rondônia,Otros,BA.5.* (Omicron),1
2022-05-01,May 2022,Norte,Rondônia,Otros,Otras,1
2022-05-01,May 2022,Norte,Roraima,FIOCRUZ,BA.2.* (Omicron),1
2022-05-01,May 2022,Norte,Roraima,Otros,BA.5.* (Omicron),1
2022-05-01,May 2022,Norte,Tocantins,FIOCRUZ,BA.1.* (Omicron),1
2022-05-01,May 2022,Norte,Tocantins,FIOCRUZ,BA.2.* (Omicron),1
2022-05-01,May 2022,Norte,Tocantins,Otros,BA.1.* (Omicron),4
2022-05-01,May 2022,Norte,Tocantins,Otros,BA.2.* (Omicron),44
2022-05-01,May 2022,Sureste,Espírito Santo,Otros,BA.1.* (Omicron),4
2022-05-01,May 2022,Sureste,Espírito Santo,Otros,BA.2.* (Omicron),85
2022-05-01,May 2022,Sureste,Espírito Santo,Otros,BA.4.* (Omicron),2
2022-05-01,May 2022,Sureste,Espírito Santo,Otros,BA.5.* (Omicron),3
2022-05-01,May 2022,Sureste,Espírito Santo,Otros,Otras,2
2022-05-01,May 2022,Sureste,Minas Gerais,FIOCRUZ,BA.1.* (Omicron),5
2022-05-01,May 2022,Sureste,Minas Gerais,FIOCRUZ,BA.2.* (Omicron),173
2022-05-01,May 2022,Sureste,Minas Gerais,FIOCRUZ,BA.5.* (Omicron),6
2022-05-01,May 2022,Sureste,Minas Gerais,FIOCRUZ,Otras,2
2022-05-01,May 2022,Sureste,Minas Gerais,Otros,B.1.1.7 (Alfa),1
2022-05-01,May 2022,Sureste,Minas Gerais,Otros,BA.1.* (Omicron),4
2022-05-01,May 2022,Sureste,Minas Gerais,Otros,BA.2.* (Omicron),268
2022-05-01,May 2022,Sureste,Minas Gerais,Otros,BA.4.* (Omicron),2
2022-05-01,May 2022,Sureste,Minas Gerais,Otros,BA.5.* (Omicron),14
2022-05-01,May 2022,Sureste,Minas Gerais,Otros,Otras,8
2022-05-01,May 2022,Sureste,Rio de Eneeiro,FIOCRUZ,BA.1.* (Omicron),10
2022-05-01,May 2022,Sureste,Rio de Eneeiro,FIOCRUZ,BA.2.* (Omicron),137
2022-05-01,May 2022,Sureste,Rio de Eneeiro,FIOCRUZ,BA.4.* (Omicron),3
2022-05-01,May 2022,Sureste,Rio de Eneeiro,FIOCRUZ,BA.5.* (Omicron),83
2022-05-01,May 2022,Sureste,Rio de Eneeiro,FIOCRUZ,Otras,14
2022-05-01,May 2022,Sureste,Rio de Eneeiro,Otros,BA.1.* (Omicron),12
2022-05-01,May 2022,Sureste,Rio de Eneeiro,Otros,BA.2.* (Omicron),580
2022-05-01,May 2022,Sureste,Rio de Eneeiro,Otros,BA.4.* (Omicron),7
2022-05-01,May 2022,Sureste,Rio de Eneeiro,Otros,BA.5.* (Omicron),137
2022-05-01,May 2022,Sureste,Rio de Eneeiro,Otros,Otras,39
2022-05-01,May 2022,Sureste,São Paulo,FIOCRUZ,BA.1.* (Omicron),4
2022-05-01,May 2022,Sureste,São Paulo,FIOCRUZ,BA.2.* (Omicron),61
2022-05-01,May 2022,Sureste,São Paulo,FIOCRUZ,BA.4.* (Omicron),8
2022-05-01,May 2022,Sureste,São Paulo,FIOCRUZ,BA.5.* (Omicron),2
2022-05-01,May 2022,Sureste,São Paulo,FIOCRUZ,P.2,1
2022-05-01,May 2022,Sureste,São Paulo,Otros,BA.1.* (Omicron),53
2022-05-01,May 2022,Sureste,São Paulo,Otros,BA.2.* (Omicron),2041
2022-05-01,May 2022,Sureste,São Paulo,Otros,BA.4.* (Omicron),78
2022-05-01,May 2022,Sureste,São Paulo,Otros,BA.5.* (Omicron),226
2022-05-01,May 2022,Sureste,São Paulo,Otros,Otras,25
2022-05-01,May 2022,Sur,Paraná,FIOCRUZ,BA.1.* (Omicron),1
2022-05-01,May 2022,Sur,Paraná,FIOCRUZ,BA.2.* (Omicron),34
2022-05-01,May 2022,Sur,Paraná,FIOCRUZ,BA.5.* (Omicron),2
2022-05-01,May 2022,Sur,Paraná,Otros,BA.1.* (Omicron),5
2022-05-01,May 2022,Sur,Paraná,Otros,BA.2.* (Omicron),180
2022-05-01,May 2022,Sur,Paraná,Otros,BA.5.* (Omicron),4
2022-05-01,May 2022,Sur,Paraná,Otros,Otras,3
2022-05-01,May 2022,Sur,Rio Grande do Sul,FIOCRUZ,BA.1.* (Omicron),8
2022-05-01,May 2022,Sur,Rio Grande do Sul,FIOCRUZ,BA.2.* (Omicron),198
2022-05-01,May 2022,Sur,Rio Grande do Sul,FIOCRUZ,BA.4.* (Omicron),1
2022-05-01,May 2022,Sur,Rio Grande do Sul,FIOCRUZ,BA.5.* (Omicron),3
2022-05-01,May 2022,Sur,Rio Grande do Sul,FIOCRUZ,Otras,50
2022-05-01,May 2022,Sur,Rio Grande do Sul,Otros,B.1.617.2+AY.* (Delta),1
2022-05-01,May 2022,Sur,Rio Grande do Sul,Otros,BA.1.* (Omicron),21
2022-05-01,May 2022,Sur,Rio Grande do Sul,Otros,BA.2.* (Omicron),148
2022-05-01,May 2022,Sur,Rio Grande do Sul,Otros,BA.4.* (Omicron),1
2022-05-01,May 2022,Sur,Rio Grande do Sul,Otros,BA.5.* (Omicron),33
2022-05-01,May 2022,Sur,Rio Grande do Sul,Otros,Otras,46
2022-05-01,May 2022,Sur,Santa Catarina,FIOCRUZ,BA.1.* (Omicron),9
2022-05-01,May 2022,Sur,Santa Catarina,FIOCRUZ,BA.2.* (Omicron),285
2022-05-01,May 2022,Sur,Santa Catarina,FIOCRUZ,BA.5.* (Omicron),5
2022-05-01,May 2022,Sur,Santa Catarina,FIOCRUZ,Otras,19
2022-05-01,May 2022,Sur,Santa Catarina,Otros,B.1.617.2+AY.* (Delta),3
2022-05-01,May 2022,Sur,Santa Catarina,Otros,BA.1.* (Omicron),4
2022-05-01,May 2022,Sur,Santa Catarina,Otros,BA.2.* (Omicron),58
2022-05-01,May 2022,Sur,Santa Catarina,Otros,BA.5.* (Omicron),2
2022-05-01,May 2022,Sur,Santa Catarina,Otros,Otras,1
2022-06-01,Jun 2022,Centro-oeste,Distrito Federal,FIOCRUZ,BA.2.* (Omicron),1
2022-06-01,Jun 2022,Centro-oeste,Distrito Federal,FIOCRUZ,BA.4.* (Omicron),1
2022-06-01,Jun 2022,Centro-oeste,Distrito Federal,FIOCRUZ,BA.5.* (Omicron),19
2022-06-01,Jun 2022,Centro-oeste,Distrito Federal,Otros,BA.1.* (Omicron),1
2022-06-01,Jun 2022,Centro-oeste,Distrito Federal,Otros,BA.2.* (Omicron),46
2022-06-01,Jun 2022,Centro-oeste,Distrito Federal,Otros,BA.4.* (Omicron),12
2022-06-01,Jun 2022,Centro-oeste,Distrito Federal,Otros,BA.5.* (Omicron),168
2022-06-01,Jun 2022,Centro-oeste,Distrito Federal,Otros,Otras,2
2022-06-01,Jun 2022,Centro-oeste,Goiás,FIOCRUZ,BA.2.* (Omicron),88
2022-06-01,Jun 2022,Centro-oeste,Goiás,FIOCRUZ,BA.4.* (Omicron),22
2022-06-01,Jun 2022,Centro-oeste,Goiás,FIOCRUZ,BA.5.* (Omicron),64
2022-06-01,Jun 2022,Centro-oeste,Goiás,FIOCRUZ,Otras,2
2022-06-01,Jun 2022,Centro-oeste,Goiás,Otros,BA.1.* (Omicron),2
2022-06-01,Jun 2022,Centro-oeste,Goiás,Otros,BA.2.* (Omicron),180
2022-06-01,Jun 2022,Centro-oeste,Goiás,Otros,BA.4.* (Omicron),47
2022-06-01,Jun 2022,Centro-oeste,Goiás,Otros,BA.5.* (Omicron),124
2022-06-01,Jun 2022,Centro-oeste,Goiás,Otros,Otras,7
2022-06-01,Jun 2022,Centro-oeste,Mato Grosso,FIOCRUZ,BA.2.* (Omicron),1
2022-06-01,Jun 2022,Centro-oeste,Mato Grosso,Otros,BA.1.* (Omicron),1
2022-06-01,Jun 2022,Centro-oeste,Mato Grosso,Otros,BA.2.* (Omicron),33
2022-06-01,Jun 2022,Centro-oeste,Mato Grosso,Otros,BA.5.* (Omicron),12
2022-06-01,Jun 2022,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,BA.2.* (Omicron),9
2022-06-01,Jun 2022,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,BA.5.* (Omicron),3
2022-06-01,Jun 2022,Centro-oeste,Mato Grosso do Sul,Otros,BA.2.* (Omicron),57
2022-06-01,Jun 2022,Centro-oeste,Mato Grosso do Sul,Otros,BA.5.* (Omicron),13
2022-06-01,Jun 2022,Centro-oeste,Mato Grosso do Sul,Otros,Otras,3
2022-06-01,Jun 2022,Noreste,Alagoas,FIOCRUZ,Otras,1
2022-06-01,Jun 2022,Noreste,Alagoas,Otros,BA.2.* (Omicron),64
2022-06-01,Jun 2022,Noreste,Alagoas,Otros,BA.4.* (Omicron),9
2022-06-01,Jun 2022,Noreste,Alagoas,Otros,BA.5.* (Omicron),39
2022-06-01,Jun 2022,Noreste,Alagoas,Otros,Otras,10
2022-06-01,Jun 2022,Noreste,Bahia,FIOCRUZ,BA.1.* (Omicron),2
2022-06-01,Jun 2022,Noreste,Bahia,FIOCRUZ,BA.2.* (Omicron),152
2022-06-01,Jun 2022,Noreste,Bahia,FIOCRUZ,BA.4.* (Omicron),125
2022-06-01,Jun 2022,Noreste,Bahia,FIOCRUZ,BA.5.* (Omicron),129
2022-06-01,Jun 2022,Noreste,Bahia,FIOCRUZ,Otras,11
2022-06-01,Jun 2022,Noreste,Bahia,Otros,BA.2.* (Omicron),5
2022-06-01,Jun 2022,Noreste,Bahia,Otros,BA.4.* (Omicron),1
2022-06-01,Jun 2022,Noreste,Bahia,Otros,BA.5.* (Omicron),5
2022-06-01,Jun 2022,Noreste,Ceará,FIOCRUZ,BA.1.* (Omicron),3
2022-06-01,Jun 2022,Noreste,Ceará,FIOCRUZ,BA.2.* (Omicron),103
2022-06-01,Jun 2022,Noreste,Ceará,FIOCRUZ,BA.4.* (Omicron),178
2022-06-01,Jun 2022,Noreste,Ceará,FIOCRUZ,BA.5.* (Omicron),657
2022-06-01,Jun 2022,Noreste,Ceará,FIOCRUZ,Otras,6
2022-06-01,Jun 2022,Noreste,Ceará,Otros,BA.1.* (Omicron),15
2022-06-01,Jun 2022,Noreste,Ceará,Otros,BA.2.* (Omicron),11
