Data,Periodo,Região,Estado,Laboratório,Variante,Variantes relevantes,Classificação,Quantidade
2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.100 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,37
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,4
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.106 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.25.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.34.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,5
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.43.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.46.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.99 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.99.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,16
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,124
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,35
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1.13 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,39
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.25 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.46.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.99 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.99.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,331
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,13
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,8
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,11
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,Outras,Não VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,4
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.125 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.25 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.4 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.46.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.99 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.99.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,91
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,925
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,36
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1.4 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,8
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,19
2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,25
2021-08-01,Ago 2021,Sudeste,São Paulo,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.100 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,34
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,113
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.102 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.106 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.116 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,20
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.119.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.120 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.121 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,7
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.124 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.125 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.129 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.20 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,6
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.25 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.25.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.25.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,47
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.34 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.34.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,23
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,146
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.36 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,69
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.39 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.4 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,191
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.43.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,91
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.43.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,208
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.43.7 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.44 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,9
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.46 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,5
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.46.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,389
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.47 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.5 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,57
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.5.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.5.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.5.5 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,10
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.75.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.94 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.96 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.98.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,8
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.99 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.99.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,28
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1909
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B,Outras,Não VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1,Outras,Não VOC/VOI,5
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.1.28,Outras,Não VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.1.318,Outras,Não VOC/VOI,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.1.528,Outras,Não VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,16
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.566,Outras,Não VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,5
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.621 (Mu),Outras,VOC/VOI,6
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1081
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.11 (Gama),P.1.* (Gama),VOC/VOI,38
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,28
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.13 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,191
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,4
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.4 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,338
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,7
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,5
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.4,Outras,Não VOC/VOI,3
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,33
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,AY.116 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,AY.38 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,3
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,21
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,9
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,151
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.102 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.116 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.46.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,9
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,32
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,18
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,2
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,26
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.4 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.46.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,71
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,C.37 (Lambda),Outras,VOC/VOI,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,19
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,2
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,AY.100 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,25
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,AY.20 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,40
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,25
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,95
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.124.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.36 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.41 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.46.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.5.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,38
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,22
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,4
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,11
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,3
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,AY.46.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,4
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,21
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,1
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,7
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,7
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,2
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.4 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.46.3 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.49 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.94 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.99 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.99.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,194
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,5
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,7
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,5
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.124.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.20 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.36 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.4 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.42 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,10
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.99.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,150
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,15
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,27
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.100 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,28
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.116 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.124.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.20 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,6
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.22 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.34 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.34.1.1 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
